id,t_start_mjd,t_end_mjd,date_start,date_end,duration_d,r_mean_au,zabs_min_au,d_earth_min_au
149,63648,63763,2033-02-20,2033-06-15,115.5,1.17224694983,0.000447117650213,0.999456891191
149,64599,64681.5,2035-09-29,2035-12-20,83,1.27111213879,0.00413140020946,1.42622679232
149,64707,64822,2036-01-15,2036-05-09,115.5,1.17168068963,0.000320667381218,1.46436231919
149,65658,65741,2038-08-23,2038-11-14,83.5,1.27001676143,0.00400028480557,1.79325824016
149,65766,65881,2038-12-09,2039-04-03,115.5,1.17111507539,0.000146494427161,1.77203064362
149,66717.5,66800,2041-07-17,2041-10-08,83,1.26872918445,0.00457824481598,1.96519971275
149,66825.5,66940,2041-11-02,2042-02-25,115,1.17175185008,2.76787298447e-05,1.88371683156
149,67776.5,67859,2044-06-10,2044-09-01,83,1.26942802816,0.00444713847192,1.92853627865
149,67884.5,67980.75,2044-09-26,2044-12-31,96.75,1.10520355821,0.000201851848351,1.76337743184
150,62971,63050.5,2031-04-15,2031-07-03,80,1.07213980331,0.000521217417848,0.934819749842
150,64110,64189.5,2034-05-28,2034-08-15,80,1.07215556538,0.000657221842,0.249812709143
150,65249,65328.5,2037-07-10,2037-09-27,80,1.07217172316,0.000504746564474,0.360725784644
150,66388,66468,2040-08-22,2040-11-10,80.5,1.07254799359,0.000352270846401,1.04168028747
150,67527,67607,2043-10-05,2043-12-24,80.5,1.07256318799,0.000199794820884,1.59441356256
151,62816.5,62863.5,2030-11-11,2030-12-28,47.5,0.984831779715,1.89191306207e-05,1.43125433794
151,64335,64382.5,2035-01-08,2035-02-24,48,0.985371335079,0.000803229744934,1.88297847681
151,65853.5,65901,2039-03-06,2039-04-23,48,0.984898057477,0.000566373044373,1.85546716711
151,67372.5,67419.5,2043-05-03,2043-06-19,47.5,0.984711488421,0.000217938529077,1.38950897485
152,63201,63243.5,2031-12-01,2032-01-12,43,0.97786040081,0.000115845944073,0.828449120517
152,65293.5,65335.5,2037-08-23,2037-10-04,42.5,0.976498391729,0.000723594954235,0.657192212931
152,67385.5,67427.5,2043-05-16,2043-06-27,42.5,0.9776387669,0.00107759171548,1.74891944623
153,62608,62694,2030-04-17,2030-07-12,86.5,1.24808213603,5.65982449801e-05,0.413851818404
153,62768,62853.5,2030-09-24,2030-12-18,86,1.24953561093,0.0186791529535,1.76923700517
153,63077.5,63163.5,2031-07-30,2031-10-24,86.5,1.24924346775,2.16186574279e-05,1.0979768544
153,63237.5,63323,2032-01-06,2032-04-01,86,1.24837435346,0.0186131073002,0.694258957043
153,63547.5,63633,2032-11-11,2033-02-05,86,1.24836821319,1.33609681309e-05,1.78980506579
153,63707,63793,2033-04-20,2033-07-15,86.5,1.24924960209,0.0185468956361,0.830132902112
153,64017,64102.5,2034-02-24,2034-05-20,86,1.24952947695,4.83405702895e-05,1.14648577202
153,64176.5,64262.5,2034-08-02,2034-10-27,86.5,1.24808827665,0.0184805175735,1.76831263626
153,64486.5,64572.5,2035-06-08,2035-09-02,86.5,1.24809182108,5.63066773144e-05,0.390039329273
153,64646.5,64732,2035-11-15,2036-02-09,86,1.24952593633,0.0186786031233,1.43862616929
153,64956,65042,2036-09-20,2036-12-15,86.5,1.24925314289,2.13270891907e-05,1.58622703738
153,65116,65201.5,2037-02-27,2037-05-23,86,1.24836466894,0.0186125560877,0.0311550018933
153,65426,65511.5,2038-01-03,2038-03-29,86,1.24837789767,1.36525364263e-05,1.63579078727
153,65585.5,65671.5,2038-06-11,2038-09-05,86.5,1.24923992692,0.0185463430383,1.41285097764
153,65895.5,65981,2039-04-17,2039-07-12,86,1.24953915152,4.86321381328e-05,0.482313404453
153,66055,66141,2039-09-24,2039-12-19,86.5,1.24807859158,0.0184799635871,1.77897045386
153,66365,66451,2040-07-30,2040-10-24,86.5,1.24810150604,5.60151096416e-05,1.02454602314
153,66525,66610.5,2041-01-06,2041-04-01,86,1.24951626165,0.0186780532815,0.747842698428
153,66834.5,66920.5,2041-11-11,2042-02-05,86.5,1.24926281795,2.1035520951e-05,1.78621244511
153,66994.5,67080,2042-04-20,2042-07-15,86,1.24835498434,0.0186120048638,0.768006239727
153,67304.5,67390,2043-02-24,2043-05-21,86,1.24838758208,1.39441047204e-05,1.19661757682
153,67464,67550,2043-08-03,2043-10-28,86.5,1.24923025166,0.0185457904289,1.75327267308
153,67774,67859.5,2044-06-08,2044-09-01,86,1.24954882601,4.89237059698e-05,0.321089794708
153,67933.5,67980.75,2044-11-14,2044-12-31,47.75,1.07265732941,0.018479409589,1.47564107665
154,62660.5,62720.5,2030-06-08,2030-08-07,60.5,1.0432143126,0.000430598972116,1.8809050874
154,63533.5,63593,2032-10-28,2032-12-27,60,1.04249296238,0.000142860645406,0.0399706854931
154,64406,64465.5,2035-03-20,2035-05-18,60,1.04271810271,0.000144877951513,1.87276240805
154,65278.5,65338,2037-08-08,2037-10-07,60,1.04294396853,0.000432616274736,1.31692161822
154,66151,66210.5,2039-12-29,2040-02-26,60,1.04317055907,0.000720353781152,0.933754171385
154,67023.5,67083.5,2042-05-19,2042-07-18,60.5,1.04298623483,0.000721554894822,1.99007856964
154,67896,67956,2044-10-08,2044-12-07,60.5,1.04321178566,0.000433817395214,0.422696198281
155,62502,62517,2030-01-01,2030-01-16,15.5,1.30825661458,0.0346335119262,0.33112922909
155,62656.5,62689,2030-06-04,2030-07-07,33,0.976644260472,0.00115774015965,0.320945226636
155,62972,63018,2031-04-16,2031-06-01,46.5,1.36495368276,7.16304887447e-05,1.99270821454
155,63157.5,63190,2031-10-18,2031-11-20,33,0.976820180733,0.00085285244144,1.5994330389
155,63473,63519,2032-08-29,2032-10-14,46.5,1.3647750523,0.00014557225341,1.78442646074
155,63658.5,63691,2033-03-02,2033-04-04,33,0.976996230788,0.000547964047759,1.57332463504
155,63974,64020,2034-01-12,2034-02-27,46.5,1.36459635756,0.000362774953928,0.529520319494
155,64159,64192,2034-07-16,2034-08-18,33.5,0.976360400562,0.000243075220315,0.310836326967
155,64475,64521,2035-05-28,2035-07-13,46.5,1.36441759855,0.000579977550658,2.27589380182
155,64660,64693,2035-11-29,2036-01-01,33.5,0.976535939871,6.18137994525e-05,1.853953499
155,64976,65021.5,2036-10-10,2036-11-24,46,1.3651883704,0.000797179981394,1.21095860728
155,65161,65193.5,2037-04-13,2037-05-15,33,0.975755855539,0.000366702770367,1.12074413764
155,65477,65522.5,2038-02-23,2038-04-09,46,1.36500978556,0.00101438218387,1.15303805135
155,65662,65694.5,2038-08-27,2038-09-28,33,0.975931115722,0.000671591451521,0.93494248758
155,65978,66023.5,2039-07-09,2039-08-23,46,1.36483113637,0.000953777457564,2.24441567016
155,66163,66195.5,2040-01-10,2040-02-11,33,0.976106506735,0.000976479602273,1.89159368458
155,66479,66524.5,2040-11-21,2041-01-05,46,1.36465242286,0.000736575184149,0.533624422292
155,66664,66696.5,2041-05-25,2041-06-26,33,0.976282028373,0.00128136698224,0.553986155824
155,66980,67025.5,2042-04-06,2042-05-21,46,1.36447364505,0.000519372700438,1.78898905127
155,67165,67197.5,2042-10-08,2042-11-09,33,0.976457680431,0.00148134783498,1.44492243141
155,67480.5,67526.5,2043-08-19,2043-10-04,46.5,1.36514321126,0.00030217006837,1.96097322122
155,67666,67698.5,2044-02-21,2044-03-24,33,0.976633462705,0.00117646109844,1.70450569149
156,63091,63113,2031-08-13,2031-09-04,22.5,1.02250996415,0.000210610133182,1.97403971052
156,64017.5,64039.5,2034-02-24,2034-03-18,22.5,1.02245989726,0.00139857276326,0.206593760055
156,64944,64965.5,2036-09-08,2036-09-29,22,1.02238665472,0.00192032168053,2.02355353231
156,65870,65892,2039-03-23,2039-04-14,22.5,1.0225512715,0.000732361317509,0.213597742168
156,66796.5,66818.5,2041-10-04,2041-10-26,22.5,1.02249945889,0.000455602594054,1.98827700558
156,67723,67744.5,2044-04-18,2044-05-09,22,1.02242780671,0.00164356429748,0.615916454249
157,64068.5,64096,2034-04-16,2034-05-14,28,0.986395465859,0.00133757076822,1.52761905776
157,65732,65759,2038-11-05,2038-12-02,27.5,0.98530082867,0.00035003639399,1.2802077501
157,67395,67422.5,2043-05-26,2043-06-22,28,0.984500969494,0.000637500014433,1.14599242002
158,63745.5,63770.5,2033-05-28,2033-06-22,25.5,0.984803465369,0.000566124506615,1.8628733319
158,65504,65529,2038-03-22,2038-04-16,25.5,0.984677363173,0.00108071990496,1.89979212606
158,67262.5,67288,2043-01-13,2043-02-08,26,0.985245228444,0.00159531384673,1.22681494825
159,62507,62705,2030-01-06,2030-07-23,198.5,1.16361737932,0.000221732028477,1.78940151726
159,64119.5,64317.5,2034-06-06,2034-12-21,198.5,1.16361911746,3.26689747153e-05,0.131088581636
159,65731.5,65929.5,2038-11-04,2039-05-21,198.5,1.16361843396,0.000287069834874,1.74216043621
159,67344,67542,2043-04-05,2043-10-20,198.5,1.16361728083,0.000307391517501,0.931072003451
160,62601.5,62813.5,2030-04-10,2030-11-08,212.5,1.24390054658,4.7259746193e-05,1.7119965932
160,63892.5,64104.5,2033-10-22,2034-05-22,212.5,1.24390149886,8.560764893e-05,0.831630722774
160,65183,65395,2037-05-05,2037-12-03,212.5,1.24390151756,0.000123955504764,1.88204326872
160,66474,66686,2040-11-16,2041-06-16,212.5,1.24390055853,8.86875040953e-05,0.465213306811
160,67765,67977,2044-05-30,2044-12-28,212.5,1.24390002002,5.03396044576e-05,1.98664543015
161,63147.5,63189.5,2031-10-08,2031-11-19,42.5,1.08770340924,0.000223205397863,0.598801539058
161,63249,63276,2032-01-18,2032-02-14,27.5,0.987025786342,0.000802948734326,0.764791887974
161,64759,64801,2036-03-07,2036-04-18,42.5,1.087408649,0.000326346173698,1.80221017016
161,64860.5,64887.5,2036-06-16,2036-07-13,27.5,0.987323516982,0.000923888174085,1.37424316314
161,66370.5,66412.5,2040-08-04,2040-09-15,42.5,1.08711388682,0.00042948691256,0.486522903758
161,66472,66499,2040-11-14,2040-12-11,27.5,0.987621254789,0.00104482744682,1.55267729459
162,62665.5,62712,2030-06-13,2030-07-30,47,1.02866321487,0.00022328205548,0.0838472683822
162,62959.5,63006,2031-04-03,2031-05-20,47,1.02887246726,0.00103549632338,1.02378784532
162,63253.5,63300,2032-01-22,2032-03-09,47,1.02907981923,0.00032984404087,1.84514659176
162,63547,63593.5,2032-11-11,2032-12-27,47,1.02873017106,0.000482372463291,1.90399446476
162,63841,63887.5,2033-09-01,2033-10-17,47,1.02893881733,0.000882968712374,1.25009335336
162,64134.5,64181.5,2034-06-21,2034-08-07,47.5,1.02875987916,7.07534788546e-05,0.174994387223
162,64428.5,64475,2035-04-11,2035-05-28,47,1.02879693394,0.00074146241425,0.93369617435
162,64722.5,64769,2036-01-30,2036-03-17,47,1.029004974,0.000623879115295,1.79912956238
162,65016,65062.5,2036-11-19,2037-01-04,47,1.02865416934,0.000188337150205,1.92870712953
162,65310,65356.5,2037-09-09,2037-10-25,47,1.02886350348,0.00100055166311,1.32644435725
162,65604,65650.5,2038-06-30,2038-08-15,47,1.02907093723,0.000364788926838,0.268010327747
162,65897.5,65944,2039-04-19,2039-06-05,47,1.02872115161,0.000447427600858,0.841409509362
162,66191.5,66238,2040-02-07,2040-03-25,47,1.02892987963,0.000917913428053,1.74834066043
162,66485,66532,2040-11-27,2041-01-13,47.5,1.02875091569,0.000105698392656,1.94819006938
162,66779,66825.5,2041-09-17,2041-11-02,47,1.02878794056,0.000706517627748,1.39945355029
162,67073,67119.5,2042-07-08,2042-08-23,47,1.02899606239,0.000658823929545,0.362013730497
162,67366.5,67413,2043-04-27,2043-06-13,47,1.02864512029,0.000153392241689,0.747209816511
162,67660.5,67707,2044-02-15,2044-04-02,47,1.02885453618,0.000965606985608,1.69294576174
162,67954.5,67980.75,2044-12-05,2044-12-31,26.75,1.01856811509,0.000399733806514,1.96368610518
163,62704.5,62731,2030-07-22,2030-08-18,27,0.928666141163,0.00179492364756,0.59266366208
163,63097,63124,2031-08-19,2031-09-15,27.5,0.929296485471,0.000509000514586,0.176067412875
163,63489.5,63516.5,2032-09-14,2032-10-11,27.5,0.927696693069,0.000776928319154,0.273148949824
163,63882.5,63909.5,2033-10-12,2033-11-08,27.5,0.930668496609,0.00161276318561,0.681291818716
163,64275,64302,2034-11-09,2034-12-06,27.5,0.929069950037,0.000326838370443,1.03990968591
163,64667.5,64694.5,2035-12-06,2036-01-02,27.5,0.927469952856,0.000959090103507,1.34265928264
163,65060.5,65087.5,2037-01-02,2037-01-29,27.5,0.930442138265,0.00143060236201,1.57993735796
163,65453,65480,2038-01-30,2038-02-26,27.5,0.928843385493,0.00014467615263,1.72997265912
163,65845.5,65872.5,2039-02-26,2039-03-25,27.5,0.92724318377,0.00114125167054,1.78602298929
163,66238.5,66265.5,2040-03-25,2040-04-21,27.5,0.930215750611,0.00124844121737,1.75165638408
163,66631,66658,2041-04-22,2041-05-19,27.5,0.928616791874,3.74860978092e-05,1.62036704379
163,67023.5,67050.5,2042-05-19,2042-06-15,27.5,0.927016385844,0.00132341297879,1.40717268192
163,67416.5,67443.5,2043-06-16,2043-07-13,27.5,0.929989333681,0.00106627979239,1.13019834048
163,67809,67836,2044-07-13,2044-08-09,27.5,0.928390169211,0.000219648339781,0.798840799341
164,62800,62839.5,2030-10-26,2030-12-04,40,1.02954443976,0.00405479502917,1.78434463403
164,62906.5,62982,2031-02-09,2031-04-26,76,1.22014259663,0.000180785456625,1.34523468992
164,63500,63539.5,2032-09-25,2032-11-03,40,1.02941331249,0.00402421922667,1.75527611908
164,63606.5,63682,2033-01-09,2033-03-26,76,1.22026402558,0.000158009178096,0.970458388241
164,64200,64239.5,2034-08-26,2034-10-04,40,1.02928218204,0.00399364311514,1.59921447913
164,64306.5,64382,2034-12-10,2035-02-24,76,1.22038544948,0.000135232894205,0.503532465484
164,64900,64939.5,2036-07-26,2036-09-03,40,1.0291510484,0.00396306669676,1.33158861044
164,65006.5,65082,2036-11-09,2037-01-24,76,1.22050686832,0.000112456605729,0.0295780357121
164,65600,65639.5,2038-06-26,2038-08-04,40,1.02901991159,0.00393248997374,0.975812430949
164,65706.5,65782,2038-10-10,2038-12-25,76,1.2206282821,8.96803134386e-05,0.51039498496
164,66300,66339.5,2040-05-26,2040-07-04,40,1.02888877161,0.00390191294828,0.565785535462
164,66406.5,66482,2040-09-09,2040-11-24,76,1.22074969081,6.69040181122e-05,0.937864190232
164,67000,67039.5,2042-04-26,2042-06-04,40,1.02875762846,0.00387133562258,0.13099745786
164,67106.5,67182,2042-08-10,2042-10-25,76,1.22087109446,4.41277205163e-05,1.30898974237
164,67700,67739.5,2044-03-26,2044-05-04,40,1.02862648214,0.00384075799884,0.406837828944
164,67806.5,67882,2044-07-10,2044-09-24,76,1.22099249304,2.13514214276e-05,1.59049672919
165,62530.5,62559.5,2030-01-29,2030-02-27,29.5,1.03555204988,0.000560529027627,1.78362120179
165,63009.5,63038.5,2031-05-23,2031-06-21,29.5,1.03631833944,0.000753258403478,0.970830378258
165,63488.5,63517.5,2032-09-13,2032-10-12,29.5,1.03708414904,0.00094598686045,0.715127774177
165,63967.5,63996,2034-01-05,2034-02-03,29,1.03424933098,0.000788652883406,1.75351906326
165,64446.5,64475,2035-04-29,2035-05-28,29,1.03501631597,0.000595923682635,1.27418565314
165,64925.5,64954,2036-08-20,2036-09-18,29,1.03578282045,0.0004031937384,0.360057714995
165,65404.5,65433,2037-12-12,2038-01-10,29,1.03654884499,0.000210463292701,1.63330023495
165,65883.5,65912,2039-04-05,2039-05-04,29,1.03731439015,1.77325860195e-05,1.52105676727
165,66362.5,66391,2040-07-27,2040-08-25,29,1.03807945648,0.000174998142703,0.049691076848
165,66841.5,66870,2041-11-18,2041-12-17,29,1.03884404455,0.000367728656017,1.43013885814
165,67320,67349,2043-03-12,2043-04-10,29.5,1.03555177024,0.000560458717968,1.68752010155
165,67799,67828,2044-07-03,2044-08-01,29.5,1.03631805997,0.00075318809411,0.428793747912
166,63728.5,63754,2033-05-11,2033-06-06,26,1.01496345388,0.00154236545363,1.9678147858
166,65459,65484.5,2038-02-05,2038-03-02,26,1.0143326015,0.000687404837815,1.03660702008
166,67189,67214.5,2042-11-01,2042-11-26,26,1.01520192574,0.000934405021149,0.589217103864
167,64029.5,64039,2034-03-08,2034-03-18,10,1.01977619263,0.00191641469806,1.47363440543
167,65672,65681,2038-09-06,2038-09-15,9.5,1.02052550836,0.000100458994099,1.39450838414
167,67314,67323.5,2043-03-06,2043-03-15,10,1.02140266416,0.0017154969341,1.38352596895
168,63037,63062,2031-06-20,2031-07-15,25.5,1.0297929162,0.00145291571173,1.39569906901
168,63781.5,63806.5,2033-07-03,2033-07-28,25.5,1.02978720269,0.00147108360614,1.22908518032
168,64526,64551,2035-07-18,2035-08-12,25.5,1.02978148967,0.00148925149841,1.0470656379
168,65270.5,65295.5,2037-07-31,2037-08-25,25.5,1.02977577716,0.00150741938852,0.851751959347
168,66015,66040,2039-08-15,2039-09-09,25.5,1.02977006515,0.00152558727644,0.645433530691
168,66759.5,66784.5,2041-08-28,2041-09-22,25.5,1.02976435364,0.00154375516215,0.430597059185
168,67504,67529,2043-09-12,2043-10-07,25.5,1.02975864263,0.0015619230456,0.210229775227
169,63031.5,63079,2031-06-14,2031-08-01,48,1.0994339619,9.56236828099e-05,0.931841632714
169,64379,64426.5,2035-02-21,2035-04-09,48,1.09956997056,8.28929452462e-06,0.887413230913
169,65726.5,65774,2038-10-30,2038-12-17,48,1.09970601949,7.90450945521e-05,1.93647288678
169,67074,67121.5,2042-07-09,2042-08-25,48,1.09984210868,0.000166379476091,1.19428001591
170,62789.5,63049.5,2030-10-15,2031-07-02,260.5,1.15348872989,0.000233655048112,1.68720855016
170,63495.5,63755.5,2032-09-20,2033-06-07,260.5,1.15348812475,0.000211308491465,1.78600079975
170,64202,64461.5,2034-08-28,2035-05-14,260,1.15263038965,5.52992967029e-05,1.76901131118
170,64908,65168,2036-08-03,2037-04-20,260.5,1.15348833896,0.000321906064075,1.6380972232
170,65614,65874,2038-07-10,2039-03-27,260.5,1.15348830368,0.000123056911198,1.40697124988
170,66320.5,66580,2040-06-15,2041-03-02,260,1.15263037794,0.000143551083309,1.09318004634
170,67026.5,67286.5,2042-05-22,2043-02-06,260.5,1.15348813667,0.000301412105386,0.716292189817
170,67732.5,67980.75,2044-04-27,2044-12-31,248.75,1.13462071158,3.4805082687e-05,0.299046014895
171,62679.5,62726.5,2030-06-27,2030-08-13,47.5,1.13095740967,0.00046092098795,0.335891861046
171,63335.5,63382.5,2032-04-13,2032-05-30,47.5,1.13343736566,0.000743294360479,1.30854819881
171,63992,64039,2034-01-30,2034-03-18,47.5,1.1293142986,1.86505382549e-05,1.77737067478
171,64648,64695,2035-11-17,2036-01-03,47.5,1.13179650508,0.00070599343452,1.54149755967
171,65304.5,65351,2037-09-03,2037-10-20,47,1.13116848722,0.000498222000094,0.691445927898
171,65960.5,66007.5,2039-06-21,2039-08-07,47.5,1.13015415524,0.000226422500498,0.500845540102
171,66616.5,66663.5,2041-04-07,2041-05-24,47.5,1.13263521157,0.00095106526122,1.41429515561
171,67273,67319.5,2043-01-24,2043-03-11,47,1.13200750902,0.000253149197124,1.79556058411
171,67929,67976,2044-11-10,2044-12-27,47.5,1.13099362283,0.00047149533961,1.44790928665
172,62824.5,62872,2030-11-19,2031-01-06,48,1.5203031725,0.000217810596979,0.727212223564
172,63028,63064,2031-06-11,2031-07-17,36.5,1.00243801658,0.000599808641732,0.365893932071
172,63388.5,63435.5,2032-06-05,2032-07-22,47.5,1.52047315527,0.000818230387126,2.43332098862
172,63592,63627.5,2032-12-26,2033-01-30,36,1.0022309075,0.000616410437171,1.92710654848
172,63952,63999.5,2033-12-21,2034-02-06,48,1.52053984484,2.70237450638e-05,0.458461771582
172,64156,64191.5,2034-07-13,2034-08-17,36,1.00295702119,0.00097615948558,0.101181185388
172,64516,64563,2035-07-08,2035-08-24,47.5,1.52070978558,0.00076418299967,2.42362345417
172,64719.5,64755.5,2036-01-27,2036-03-03,36.5,1.00293907551,0.000240058818366,1.88814010836
172,65079.5,65127,2037-01-21,2037-03-10,48,1.52077640127,0.000271858077208,0.637170844271
172,65283.5,65319,2037-08-13,2037-09-18,36,1.00273201573,0.00135250902787,0.601737889975
172,65643.5,65691,2038-08-08,2038-09-25,48,1.52001152714,0.000519348959268,2.25645025674
172,65847,65883,2039-02-28,2039-04-05,36.5,1.00271437343,0.000136293119737,1.71873159469
172,66207,66254.5,2040-02-23,2040-04-10,48,1.52101284176,0.000516692309801,1.01795141257
172,66411,66446.5,2040-09-14,2040-10-19,36,1.0025072914,0.00107992468951,1.06261710286
172,66771,66818.5,2041-09-09,2041-10-26,48,1.52024834218,0.000274514728375,1.94745930274
172,66974.5,67010.5,2042-03-31,2042-05-06,36.5,1.0024899527,0.000512644876344,1.43325278344
172,67335,67382,2043-03-27,2043-05-13,47.5,1.52041833467,0.000761526353249,1.53993069481
172,67538.5,67574,2043-10-16,2043-11-21,36,1.00228284868,0.000703574151109,1.44768804621
172,67898.5,67946,2044-10-10,2044-11-27,48,1.52048504135,2.96803968383e-05,1.51551746253
173,63122,63170.5,2031-09-13,2031-10-31,49,1.40137245805,0.0264847124217,1.9107873388
173,63243.5,63324.5,2032-01-12,2032-04-02,81.5,1.08396056153,0.000415796204854,1.40672155347
173,64081,64129.5,2034-04-29,2034-06-16,49,1.40228638002,0.0263005300447,0.320509722397
173,64202.5,64283.5,2034-08-28,2034-11-17,81.5,1.08322418513,0.000118340628436,0.585378144533
173,65040,65088.5,2036-12-13,2037-01-30,49,1.40320023062,0.026116323627,2.10737109875
173,65161.5,65242.5,2037-04-13,2037-07-03,81.5,1.08248883777,0.000179115303138,1.84541117967
173,65999.5,66048,2039-07-30,2039-09-17,49,1.40004523509,0.0267521188531,1.30623512495
173,66121,66202,2039-11-29,2040-02-18,81.5,1.08503167141,0.000476570695011,0.721862698781
173,66958.5,67007,2042-03-15,2042-05-03,49,1.40095925861,0.0265679717566,1.1114658549
173,67080,67161,2042-07-15,2042-10-04,81.5,1.08429380774,0.000550272978388,1.22952844129
173,67917.5,67966,2044-10-29,2044-12-17,49,1.40187321246,0.0263838003165,2.15897107495
174,62574.5,62615.5,2030-03-14,2030-04-24,41.5,1.03807758917,0.000143613345374,0.0230906260455
174,63509.5,63550.5,2032-10-04,2032-11-14,41.5,1.03810387263,0.000111714570448,1.94325791656
174,64444.5,64485.5,2035-04-27,2035-06-07,41.5,1.03813016049,7.98157942716e-05,0.632002044687
174,65379.5,65420.5,2037-11-17,2037-12-28,41.5,1.03815645276,4.79170172044e-05,1.72751299088
174,66315,66355.5,2040-06-10,2040-07-20,41,1.03697877761,1.60182395993e-05,1.22342792288
174,67250,67290.5,2043-01-01,2043-02-10,41,1.03700493263,1.58805381829e-05,1.28152621175
175,63220,63263,2031-12-20,2032-02-01,43.5,1.01474669294,2.549236293e-05,0.255689466997
175,64113,64156,2034-05-31,2034-07-13,43.5,1.01460064711,0.000518745760018,1.89614666475
175,65006,65049,2036-11-09,2036-12-22,43.5,1.01445595183,0.00101199749123,0.9753101693
175,65898.5,65941.5,2039-04-20,2039-06-02,43.5,1.01500804071,0.000846039596959,1.53076535921
175,66791.5,66834.5,2041-09-29,2041-11-11,43.5,1.01485961091,0.000352787127329,1.55640840566
175,67684.5,67727.5,2044-03-10,2044-04-22,43.5,1.01471252998,0.000140466474103,0.961620964473
176,62960.5,63160.5,2031-04-04,2031-10-21,200.5,1.23788834292,0.00015243881075,0.946776784862
176,64537.5,64738,2035-07-29,2036-02-15,201,1.23878821945,0.000102441058321,0.806218199489
176,66114.5,66315,2039-11-22,2040-06-10,201,1.23878864295,9.41174478657e-05,1.98634567111
176,67692,67892.5,2044-03-18,2044-10-04,201,1.23878884791,0.00016076240497,1.28386334381
177,63390.5,63464.5,2032-06-07,2032-08-20,74.5,1.18470804114,0.0555806355523,0.227353190625
177,63507.5,63563.5,2032-10-02,2032-11-27,56.5,1.08690953076,0.000435340530622,0.645765662238
177,64990.5,65064.5,2036-10-24,2037-01-06,74.5,1.18830092756,0.055358121834,1.68250970165
177,65108,65164,2037-02-19,2037-04-16,56.5,1.08866941814,0.000279778155812,1.35813349601
177,66591,66665,2041-03-13,2041-05-26,74.5,1.18652581555,0.0554680779299,1.18370476587
177,66708,66764.5,2041-07-08,2041-09-02,57,1.08788843619,7.34198603255e-05,1.6337618922
178,63210,63231.5,2031-12-10,2031-12-31,22,0.953880297797,0.00866663287714,1.78504505614
178,63296,63332,2032-03-05,2032-04-10,36.5,1.05001425536,0.000481421618564,1.01537910736
178,64204.5,64226,2034-08-30,2034-09-21,22,0.954985375281,0.00901230160568,1.08892357848
178,64291,64326.5,2034-11-25,2034-12-30,36,1.05239984623,0.000774216258932,0.586236454571
178,65199,65220.5,2037-05-21,2037-06-11,22,0.956090247774,0.00935793799571,0.403005339626
178,65285.5,65321,2037-08-15,2037-09-20,36,1.0513238028,0.000777143354965,1.69625841316
178,66193.5,66215,2040-02-09,2040-03-02,22,0.957194913446,0.00970354094726,1.60012208124
178,66280,66315.5,2040-05-06,2040-06-10,36,1.05024748229,0.000484348711711,1.6092330794
178,67188.5,67210,2042-10-31,2042-11-22,22,0.951339575298,0.00787201712575,1.62410527812
178,67274.5,67310,2043-01-25,2043-03-02,36,1.04917088589,0.00019155290006,0.351754356804
179,62545,62562.5,2030-02-13,2030-03-02,18,0.93566638554,0.000244239813344,1.50054884119
179,63304.5,63321.5,2032-03-13,2032-03-30,17.5,0.932658068893,0.000657353744787,1.69612281969
179,64063.5,64080.5,2034-04-11,2034-04-28,17.5,0.933380427276,0.00107046706729,1.79740983458
179,64822.5,64839.5,2036-05-09,2036-05-26,17.5,0.934102558113,0.00148357940051,1.80069166214
179,65581.5,65598.5,2038-06-07,2038-06-24,17.5,0.934824461317,0.00189669036596,1.70754343949
179,66340.5,66357.5,2040-07-05,2040-07-22,17.5,0.935546136797,0.00204576527352,1.52389189119
179,67099.5,67116.5,2042-08-03,2042-08-20,17.5,0.936267584468,0.00163265495068,1.2595957207
179,67858.5,67875.5,2044-08-31,2044-09-17,17.5,0.936988804245,0.00121954309403,0.928963501629
180,63307.5,63320.5,2032-03-16,2032-03-29,13.5,1.54011565386,0.0172707422805,1.05899556888
180,63453,63473,2032-08-09,2032-08-29,20.5,1.03952399324,0.000959574172133,1.29865193233
180,64342.5,64355.5,2035-01-15,2035-01-28,13.5,1.539315957,0.0178298278732,2.01675980196
180,64487.5,64508,2035-06-09,2035-06-30,21,1.03820644687,0.00183358736633,1.85698892996
180,65377.5,65390.5,2037-11-15,2037-11-28,13.5,1.53851608033,0.0183889029164,2.46078298833
180,65522.5,65543,2038-04-09,2038-04-30,21,1.03898011948,0.00213655022957,1.91519300723
180,66412,66425.5,2040-09-15,2040-09-28,14,1.53992000714,0.0158492674919,2.22956868399
180,66557.5,66577.5,2041-02-07,2041-02-27,20.5,1.03755623589,0.00126253820966,1.43491804768
180,67447,67460.5,2043-07-17,2043-07-30,14,1.5391202866,0.0164083783506,1.38925353488
180,67592.5,67612.5,2043-12-09,2043-12-29,20.5,1.03832981202,0.000388523458379,0.543378958107
181,62584,62759,2030-03-24,2030-09-15,175.5,1.09396419653,0.000170498899218,0.272075631654
181,62770.5,62810,2030-09-26,2030-11-05,40,1.4818219124,0.0896027951889,0.59771097687
181,63349.5,63524.5,2032-04-27,2032-10-19,175.5,1.09396310177,0.000165078866561,0.0752442854667
181,63536,63575.5,2032-10-31,2032-12-09,40,1.48184148315,0.0896014246493,0.420414591826
181,64115,64290,2034-06-02,2034-11-24,175.5,1.09396200775,0.000159658833354,0.590725791244
181,64301.5,64341,2034-12-05,2035-01-14,40,1.4818610538,0.089600054041,0.937562148769
