id,node,t_mjd,date,t_s,r_au,lon_deg,x_au,y_au,z_km,d_earth_au,v_rel_earth_kms,vz_kms,inc_deg,in_band
222,desc,65108.3050878,2037-02-19,225184759.582,1.0079617149,108.01435,-0.311717382885,0.958550516096,-1.49756669998e-06,0.623094335453,17.2289395196,-10.5362056971,21.61632,True
183,desc,65108.319178,2037-02-19,225185976.982,0.967442388613,142.74951,-0.770081070637,0.585593647447,-3.88640910387e-06,0.0346027481245,12.9335665298,-11.2496982245,21.47,True
38,desc,65109.2548626,2037-02-20,225266820.132,2.57963097596,258.7561,-0.502991671445,-2.53011765549,-3.01748514175e-07,3.1072382412,31.8668280097,-2.28227637105,9.53681,False
145,asc,65109.9552283,2037-02-20,225327331.729,1.92477615493,61.2066,0.927073685087,1.68680100457,9.685754776e-08,2.08304947158,42.5910821076,4.71130977728,15.15631,False
71,desc,65110.6244549,2037-02-21,225385152.903,0.943653171143,39.36124,0.729597514112,0.59847203344,-2.80514359474e-06,1.55670159886,56.530803644,-10.1215370961,16.69512,True
177,asc,65112.1309434,2037-02-23,225515313.506,0.837467557661,52.45999,0.510281782838,0.664051513241,-3.36207449436e-07,1.35837949464,61.7659750175,3.69949657604,5.37753,True
10,desc,65117.8212665,2037-02-28,226006957.421,1.00031431564,176.78899,-0.998743841213,0.0560309709645,-5.82169741392e-06,0.393522164838,36.9286024296,-19.3030697769,39.82206,True
299,asc,65118.6230213,2037-03-01,226076229.042,0.709026847822,157.86367,-0.656764400208,0.267169596983,1.07008963823e-06,0.284358284251,15.3698138525,7.5044755552,11.16926,False
81,desc,65119.4452038,2037-03-02,226147265.605,0.883137983233,310.14228,0.569348379876,-0.675111190666,1.78813934326e-07,1.82719752832,60.8074791295,-7.20238227673,17.0676,True
77,desc,65121.5468425,2037-03-04,226328847.19,4.16650233725,181.27533,-4.16547023294,-0.0927332991331,-3.89292836189e-07,3.28235703888,21.7461676839,-2.07150418803,13.23278,False
69,desc,65124.4746111,2037-03-07,226581806.4,1.01940254929,46.5645,0.700877540033,0.740237955917,1.49419065565e-07,1.68738435425,55.883868953,-4.01762693998,6.24493,True
226,asc,65130.1599428,2037-03-13,227073019.061,0.967604659562,150.72865,-0.844054967774,0.473106741214,2.48849391937e-06,0.267889709103,25.1827651102,22.3575057632,45.86726,True
99,asc,65131.0803291,2037-03-14,227152540.432,1.9701763602,356.54428,1.96659395029,-0.118756578704,6.51925802231e-07,2.95456893596,48.5740799616,3.57458459254,12.15584,False
114,desc,65132.0968763,2037-03-15,227240370.113,0.967289829253,322.31976,0.765546433605,-0.591259902049,-2.09361314774e-06,1.91038286574,66.3935675106,-17.6878977421,28.42255,True
134,desc,65132.3045963,2037-03-15,227258317.117,1.01735989839,164.3211,-0.979505293399,0.274937343874,-6.80983066559e-06,0.0773545148359,20.9546469609,-20.2209635352,38.14572,True
79,desc,65137.6809828,2037-03-20,227722836.917,1.03094297251,84.506,0.0987040413957,1.02620705746,4.75440174341e-07,1.42478876063,43.1162027764,-5.06486646039,9.02376,True
231,desc,65140.7104585,2037-03-23,227984583.617,1.0251705712,178.77697,-1.02493702188,0.0218815270566,5.60656189919e-07,0.0444139998133,15.406552632,-10.2729572834,19.07078,True
44,desc,65143.0140866,2037-03-26,228183617.085,0.321353249283,23.55397,0.294579402608,0.128416846182,-4.75253909826e-06,1.29590099539,94.1919575789,-22.3986487104,20.2845,False
297,asc,65144.3165476,2037-03-27,228296149.71,0.9578518783,81.11844,0.147885064281,0.946366857263,-2.87313014269e-07,1.49044922432,41.417339336,9.87166031563,24.30945,True
60,desc,65145.5136056,2037-03-28,228399575.525,0.202180935107,64.89558,0.0857791598236,0.183082129823,4.52063977718e-06,1.10304329722,98.0067860005,-53.7564725967,38.87863,False
26,desc,65147.4009728,2037-03-30,228562644.053,0.886596595788,341.99674,0.843187879918,-0.274021391176,-5.28991222382e-07,1.85121682653,51.9686561672,-7.85105542005,19.2213,True
202,desc,65150.5828498,2037-04-02,228837558.22,1.12403010091,336.84047,1.03344829723,-0.442072714286,-3.0011869967e-07,2.05135252716,54.3121831859,-2.72275227384,5.54384,True
296,desc,65152.3877436,2037-04-04,228993501.044,0.964497486906,217.00648,-0.770216290224,-0.580536190535,-2.32085585594e-06,0.485234283343,19.8171192305,-6.76988469296,18.943,True
265,asc,65152.4716665,2037-04-04,229000751.983,0.315588069183,141.40332,-0.246649945221,0.196874665545,6.39818608761e-07,0.817947059001,47.4423357267,21.5554867094,18.97022,False
83,asc,65153.7307754,2037-04-05,229109538.994,0.961756022516,155.74474,-0.876856369071,0.395091830928,-2.04145908356e-06,0.575314579215,25.8688515368,9.49758433433,26.45905,True
239,desc,65154.3691535,2037-04-06,229164694.863,1.04562423427,28.83489,0.915980585364,0.504291192195,1.12503767014e-06,2.01905463453,54.6851248072,-12.5138674515,36.24349,True
245,asc,65155.3622489,2037-04-07,229250498.309,1.6330373788,298.62405,0.78232345922,-1.43345076153,-2.60770320892e-08,2.15271949387,52.3063350458,2.78482319016,7.7007,False
190,asc,65162.0498776,2037-04-14,229828309.424,1.00185223141,81.65754,0.145358205272,0.991251171875,-4.04193997383e-07,1.70240280991,42.5523404918,2.93695364564,7.36842,True
195,desc,65162.1361,2037-04-14,229835759.043,0.885563410551,234.20354,-0.517972735968,-0.718280445857,-8.50297510624e-07,0.59592383008,36.0809244041,-10.8102712678,19.42916,True
2,desc,65162.745032,2037-04-14,229888370.764,0.875845731894,114.34257,-0.361016083176,0.79798066002,-9.98377799988e-07,1.26407077694,36.6548245748,-4.289030879,6.66957,True
292,desc,65163.6711959,2037-04-15,229968391.324,1.60443544158,306.7835,0.960724678639,-1.28499851286,-4.00468707085e-08,2.12872877577,34.2834471293,-0.839969419572,2.51747,False
160,desc,65164.9277942,2037-04-16,230076961.416,1.73748049249,84.05008,0.180105752309,1.72812047606,-3.44589352608e-08,2.36505967504,37.1197641699,-0.732786556939,1.94299,False
122,desc,65165.6255585,2037-04-17,230137248.255,1.03181350134,344.87309,0.996061342786,-0.269259917098,5.77419996262e-07,1.93201423473,60.1518954775,-6.14589174521,10.06177,True
141,desc,65168.5703533,2037-04-20,230391678.524,1.54092781179,127.34369,-0.934718797627,1.22505481123,1.00582838058e-07,1.63943019457,20.8066690768,-0.980504112819,3.20528,True
269,desc,65169.4032597,2037-04-21,230463641.637,1.09237407123,284.47484,0.273044188652,-1.05769938193,1.63353979588e-06,1.33949255473,42.6009761329,-6.27187308188,13.47265,True
247,asc,65170.9638522,2037-04-22,230598476.83,0.988092717336,130.33277,-0.639519176103,0.753221376123,1.5523401089e-06,1.2320987259,40.3362480825,5.42526527264,8.69826,True
11,asc,65171.1229213,2037-04-23,230612220.404,3.66148411108,347.89802,3.58011125992,-0.767638757681,-1.75833702087e-06,4.48745894054,39.0589492666,6.39326657244,39.51172,False
52,asc,65171.2343891,2037-04-23,230621851.221,0.984975461154,131.99742,-0.659044266239,0.732009094351,-3.43471765518e-06,1.21104823734,49.5006204395,22.7874801947,42.36114,True
196,desc,65172.3042669,2037-04-24,230714288.657,0.96698838138,264.80995,-0.0874734143732,-0.963023847836,-8.85222107172e-07,0.93851417872,35.0446753909,-6.29131710576,9.52381,True
81,asc,65172.9702931,2037-04-24,230771833.321,0.378024734515,130.14228,-0.24370797569,0.288979449944,-2.3553147912e-06,1.00117659717,70.9071371104,16.8261406665,17.0676,False
228,desc,65174.5213781,2037-04-26,230905847.07,0.922043696021,140.05713,-0.706917061839,0.591973686116,1.38767063618e-07,1.10952970576,33.1838862915,-4.46359775662,7.15733,True
37,asc,65176.2122185,2037-04-28,231051935.682,0.968429042528,272.66887,0.0450936645302,-0.967378608318,2.48849391937e-06,1.00045766264,33.9233019043,10.5805039619,24.92726,True
155,asc,65177.4402299,2037-04-29,231158035.864,0.974045835208,286.22318,0.272128522809,-0.935260047346,-1.27404928207e-06,1.18126074272,33.5312238344,10.6228736428,19.00837,True
185,asc,65178.147665,2037-04-30,231219158.255,0.607201001521,322.05585,0.478845088599,-0.373363679772,1.70152634382e-06,1.32938540244,73.5076207903,11.9984677031,16.44727,False
107,asc,65178.6090137,2037-04-30,231259018.782,2.27141163618,218.89189,-1.76791242184,-1.42611236923,2.71946191788e-07,1.27062134263,14.8505923125,1.72033602189,6.62299,False
63,asc,65181.6234691,2037-05-03,231519467.732,2.0528819336,357.06027,2.05018041274,-0.10528299254,-2.27987766266e-06,2.89801967594,36.7317744202,13.3626832493,53.19536,False
126,desc,65181.793663,2037-05-03,231534172.48,3.54372344657,158.65275,-3.3005933618,1.28998423472,-5.58793544769e-09,3.13877025059,30.8286559384,-0.431614765276,2.42699,False
266,asc,65182.6092232,2037-05-04,231604636.882,1.13297687933,6.10124,1.12655929509,0.120419117045,8.1630423665e-07,2.05869219666,62.4379619239,2.91881032731,5.70303,True
274,desc,65182.6907844,2037-05-04,231611683.776,2.39046392753,128.19497,-1.47811803676,1.87869232665,-1.63912773132e-07,2.59312870124,40.3403620464,-2.34794819499,9.1404,False
119,asc,65183.7003443,2037-05-05,231698909.748,4.50459789232,272.69833,0.212064468738,-4.49960340837,3.12924385071e-07,3.98961872137,27.6877895826,1.98570426308,13.44416,False
294,asc,65183.8017238,2037-05-05,231707668.934,0.59322375123,187.91609,-0.587570819197,-0.0817003760858,-8.91275703907e-07,0.588466907637,17.0315552942,2.75171724974,3.7759,False
1,desc,65183.892471,2037-05-05,231715509.497,2.32008851026,156.03924,-2.12015210797,0.942213210749,-2.98023223877e-08,2.07204837452,31.6106342628,-5.83075873085,22.14242,False
41,desc,65185.5413289,2037-05-07,231857970.815,0.968475555186,235.15904,-0.553290521054,-0.79486759923,8.07270407677e-06,0.248928599504,30.2002930044,-28.5000164164,47.83485,True
20,asc,65185.6952689,2037-05-07,231871271.232,2.53649301531,168.07244,-2.48172933228,0.524229280017,-7.45058059692e-09,2.09014744342,17.271792325,1.32463895486,5.31181,False
243,asc,65187.3089991,2037-05-09,232010697.52,0.989792368677,126.38707,-0.587181683315,0.796810268427,4.13507223129e-07,1.48812376568,57.2893451006,9.49508602013,15.64982,True
9,desc,65188.2432622,2037-05-10,232091417.853,1.15289665413,157.13487,-1.06230440351,0.447973268621,3.55765223503e-07,1.18959385779,23.3251469376,-6.26603487675,13.33676,True
234,desc,65188.7615892,2037-05-10,232136201.307,0.977618340204,358.94914,0.977453913774,-0.0179294604365,2.22399830818e-06,1.83574413529,57.746561733,-11.7732886821,18.71928,True
280,desc,65189.8650367,2037-05-11,232231539.167,1.9976105856,344.91856,1.9288068168,-0.519761786953,2.36928462982e-06,2.64933702135,41.4508695998,-10.0949491123,36.78219,False
110,desc,65189.9168542,2037-05-11,232236016.206,1.10832848117,12.31083,1.08284278933,0.236312326715,-7.0221722126e-07,2.0322977115,56.7222143095,-7.68295620249,13.85069,True
230,asc,65190.2616912,2037-05-12,232265810.117,1.14770292761,87.66314,0.0467971212242,1.14674846391,-9.685754776e-07,2.01364895435,45.4332566335,3.44067547343,8.26679,True
205,desc,65190.3550866,2037-05-12,232273879.485,1.98143487968,293.04616,0.775677465665,-1.82329609544,5.66244125366e-07,1.84793556992,40.0144052235,-2.42301615875,7.75324,False
273,asc,65190.7213923,2037-05-12,232305528.297,0.84284887385,234.38229,-0.490853497637,-0.685169371767,-4.94532287121e-07,0.216002760494,9.46800557949,6.14234331098,10.31047,True
298,asc,65193.4509815,2037-05-15,232541364.805,1.02542621207,138.73493,-0.770778387867,0.676313236008,-5.12599945068e-06,1.4373585144,48.1037508037,15.6757749702,29.79622,True
64,asc,65195.5276844,2037-05-17,232720791.928,1.02774044663,19.21585,0.970480255764,0.338258035841,5.05894422531e-06,1.96346307076,60.0331208964,26.6153828767,44.12226,True
128,asc,65195.6621731,2037-05-17,232732411.758,0.673285881758,273.62643,0.0425859333344,-0.671937732871,1.56741589308e-06,0.692560099984,24.8995789623,5.85022200045,8.54804,False
89,asc,65196.2172508,2037-05-18,232780370.467,1.38246902593,8.869,1.36593943484,0.213143303927,6.07222318649e-07,2.23656320323,46.0503251235,6.01475569882,15.31841,True
162,asc,65197.7404627,2037-05-19,232911975.98,0.689498332152,96.44687,-0.0774181362909,0.685138221247,2.04425305128e-06,1.58330522437,62.5510769264,11.3078982593,16.72622,False
45,desc,65198.3430059,2037-05-20,232964035.708,0.983536260425,344.09288,0.945873960071,-0.269566368881,-6.27338886261e-06,1.6432036646,46.2369915532,-20.6465545151,37.98278,True
57,desc,65198.6482428,2037-05-20,232990408.18,1.01208037462,351.12615,0.999966150294,-0.15612297385,-8.83638858795e-06,1.73132435441,50.6663560944,-27.8206397933,55.89453,True
253,asc,65198.9108671,2037-05-20,233013098.921,1.22162503872,116.68273,-0.548570356743,1.09153025561,2.79024243355e-06,1.90887344999,39.3579820704,15.7073466165,38.24694,True
104,asc,65199.0010737,2037-05-21,233020892.766,1.41485729888,68.67554,0.514511361749,1.31799060498,-1.42306089401e-06,2.40741820168,50.3906226897,9.70027179905,24.75984,True
108,asc,65202.0538263,2037-05-24,233284650.596,1.05492068048,168.84081,-1.03497556269,0.204164704941,2.07871198654e-06,1.15642420987,27.5060520237,11.3859450987,19.57999,True
238,asc,65202.9650414,2037-05-24,233363379.579,2.16950615382,53.30016,1.29654657655,1.73946081482,-8.56816768646e-07,3.18057170973,45.8857675645,2.98054680038,10.90394,False
173,desc,65203.5676264,2037-05-25,233415442.917,1.07469421748,58.33422,0.564175140068,0.914698897129,-1.91852450371e-07,2.08791425094,62.5728563671,-4.58594074335,8.2711,True
289,desc,65203.9468659,2037-05-25,233448209.21,1.22378564461,8.72262,1.20963145364,0.185588389468,8.3347549662e-07,2.03017959187,60.0694232703,-2.71556350088,5.82974,True
50,asc,65205.5449175,2037-05-27,233586280.874,1.11506915967,284.1074,0.271787261345,-1.08143927958,1.00582838058e-07,0.801955202683,33.9728528642,5.78853882854,10.61149,True
265,desc,65209.0860747,2037-05-31,233892236.853,1.13256209283,321.40332,0.885161403211,-0.70653109229,-2.60770320892e-07,1.35191837617,13.4109925747,-6.00642955827,18.97022,True
12,asc,65209.3963625,2037-05-31,233919045.723,1.42877315725,125.36536,-0.826957122288,1.16513289061,-2.54658516496e-08,2.11027124788,56.8925803763,0.203021698295,0.44808,True
241,desc,65211.8073668,2037-06-02,234127356.488,0.333243651154,33.02113,0.27941468906,0.18160055774,-2.04332172871e-06,1.30663335985,95.0221106522,-32.651708893,31.4187,False
87,desc,65213.7181506,2037-06-04,234292448.214,0.650232851113,159.37397,-0.608552661522,0.229055492887,7.11064785719e-07,1.19233822552,42.5361589623,-2.33489558512,3.1187,False
256,asc,65214.6226583,2037-06-05,234370597.674,1.03864715568,358.6164,1.03834432995,-0.0250792039287,-8.78237187862e-07,1.68006285994,44.8146920226,4.67938750259,8.6717,True
60,asc,65215.3436801,2037-06-06,234432893.957,1.02936763287,244.89558,-0.436729064741,-0.932129522985,-9.83476638794e-07,0.084201897602,21.6652847011,10.5584570085,38.87863,True
10,asc,65219.3823062,2037-06-10,234781831.253,1.05046659754,356.78899,1.04881738499,-0.0588401690407,1.48499384522e-06,1.62170652063,35.6496487028,18.3814859786,39.82206,True
5,asc,65221.0548113,2037-06-12,234926335.7,0.954979016943,295.27177,0.407692349914,-0.863580841973,-5.17070293427e-06,0.680965205271,38.2241579683,17.1870722726,37.03321,True
242,asc,65221.3858546,2037-06-12,234954937.837,1.00399146782,277.35076,0.128453988392,-0.995740146982,-2.45403498411e-07,0.386192369672,20.9879977016,1.14935222689,1.91954,True
178,desc,65222.6474773,2037-06-13,235063942.037,0.774787458275,282.72819,0.170705936845,-0.755748032499,2.07405537367e-06,0.469392323781,39.1559920104,-7.54855379973,12.37568,False
257,asc,65223.1530044,2037-06-14,235107619.582,1.00261986646,36.09232,0.810185885763,0.590631380076,1.96509063244e-06,1.89190901003,58.434173744,9.32602531911,17.74569,True
191,asc,65223.8910227,2037-06-14,235171384.359,1.02278242989,359.93571,1.02278178602,-0.00114763546599,-3.20374965668e-07,1.58750833134,59.8578499516,2.04527799682,5.04225,True
32,desc,65225.5809851,2037-06-16,235317397.114,1.01143991861,238.16545,-0.533502387737,-0.85929384453,-1.04680657387e-06,0.372439061653,14.7396288967,-7.36883079626,11.6234,True
93,desc,65225.6754223,2037-06-16,235325556.49,2.24080122216,59.03405,1.15295627685,1.92142705844,2.75671482086e-07,3.2136800642,42.2736316387,-6.00320714973,22.76523,False
199,asc,65227.7990297,2037-06-18,235509036.164,3.2058913702,74.44268,0.859827374893,3.08843590883,-1.31130218506e-06,4.21734981402,40.7996066222,5.43784205447,28.06534,False
103,asc,65231.7140222,2037-06-22,235847291.517,0.738472615075,311.92731,0.493437989751,-0.549418559466,-4.7916546464e-07,0.742483188695,38.4458552051,2.91050465573,4.69797,False
76,desc,65233.2781459,2037-06-24,235982431.806,0.995075052713,33.60445,0.828776376336,0.550730495396,-7.18981027603e-07,1.80097615258,50.1369558515,-2.24859630394,4.09944,True
198,desc,65234.7424166,2037-06-25,236108944.792,0.934096917009,218.83283,-0.727641693906,-0.585725717085,1.78813934326e-07,0.816378549569,12.9218447095,-12.8256141048,34.03784,True
296,asc,65235.9085571,2037-06-26,236209699.33,0.298621849126,37.00648,0.238469685962,0.179742086481,-2.24797986448e-06,1.22411155155,87.0123534219,21.8655694221,18.943,False
21,desc,65236.3139504,2037-06-27,236244725.312,0.902458400332,131.6149,-0.599341266762,0.67470083021,3.35276126862e-07,1.79294788511,66.2662850294,-4.4333619766,7.13333,True
33,desc,65236.464949,2037-06-27,236257771.592,1.93478995766,135.60707,-1.38252159476,1.35353101933,2.98023223877e-07,2.74229014274,49.780049471,-8.20726354981,27.12971,False
288,asc,65238.5743731,2037-06-29,236440025.834,0.997348247071,83.16315,0.11872690185,0.990256254064,-4.09781932831e-07,2.0099034864,62.5980588801,5.49134655979,9.33904,True
233,desc,65241.0931783,2037-07-02,236657650.602,0.958924555396,126.8226,-0.574721263765,0.767614338009,-1.28662213683e-06,1.89715399989,63.3729304606,-6.59211742644,10.12318,True
39,asc,65241.8328203,2037-07-02,236721555.67,2.41523656794,252.04419,-0.744577316195,-2.29760142307,2.98023223877e-08,1.52776271824,29.7321627738,11.3629578299,52.36973,False
185,desc,65243.1283227,2037-07-04,236833487.078,0.968277930439,142.05585,-0.763594147947,0.595387376247,2.88709998131e-07,1.82860327799,64.8172781595,-7.52416364873,16.44727,True
181,desc,65243.2113417,2037-07-04,236840659.919,2.17584690579,88.50377,0.056813912555,2.1751050404,-3.78116965294e-07,3.18811049845,44.8978599585,-1.29916804743,4.68129,False
210,asc,65246.2124458,2037-07-07,237099955.321,0.858329658611,331.11156,0.751520846513,-0.414663984581,-3.98606061935e-07,0.837452170807,31.6604781807,12.7256712527,22.32417,True
6,asc,65248.1742901,2037-07-09,237269458.667,0.809115161942,77.51847,0.174869918623,0.789992314421,2.74553894997e-06,1.79044178937,68.4955216588,14.5761323453,24.37798,True
215,desc,65248.651844,2037-07-09,237310719.318,0.878932068095,255.47581,-0.220426256201,-0.850843020717,-1.5227124095e-07,0.444894634553,29.4689463961,-1.35711729701,2.13279,True
24,asc,65248.9860915,2037-07-09,237339598.301,1.02769998786,94.35212,-0.0779878364561,1.02473663076,-1.95950269699e-06,2.04211046652,52.4085829229,28.2308188568,64.00427,True
98,desc,65249.619845,2037-07-10,237394354.609,1.21233878376,131.66594,-0.805946325021,0.905657687972,1.6950070858e-07,2.15802869703,49.3525467441,-2.30025447,5.52413,True
222,asc,65250.4254183,2037-07-11,237463956.139,0.875058528711,288.01435,0.270616383945,-0.832162364812,2.1904706955e-06,0.1658461808,12.3272663952,12.136436152,21.61632,True
225,asc,65250.7294418,2037-07-11,237490223.77,2.61511981587,107.52446,-0.787446366634,2.4937481571,1.11758708954e-08,3.6315802636,43.3637663182,1.93304616535,8.14565,False
193,desc,65252.3319143,2037-07-13,237628677.399,1.45761302631,11.10298,1.43033037231,0.280696919282,1.04308128357e-06,1.72392876979,46.7760729807,-8.75327658469,23.07163,True
287,desc,65253.0304155,2037-07-14,237689027.899,4.46784708947,259.08291,-0.846158099176,-4.38698918235,1.82539224625e-07,3.58384289737,20.4865668347,-1.44895638596,9.76964,False
297,desc,65253.6679549,2037-07-14,237744111.304,0.431221678467,261.11844,-0.066577356149,-0.42605116081,3.92529182136e-06,0.653203199654,33.1087106931,-21.9274420732,24.30945,False
66,asc,65257.8222303,2037-07-18,238103040.702,1.42160351902,116.51175,-0.634577274459,1.2721117278,3.93763184547e-06,2.43613309288,50.7534785248,14.4292109042,38.56598,True
27,asc,65258.0231094,2037-07-19,238120396.652,1.04048377536,43.45101,0.755352384101,0.715576175269,-7.42264091969e-06,1.71954731226,49.7753829299,30.2756901912,60.6846,True
42,desc,65258.2065793,2037-07-19,238136248.452,0.858103395024,56.20005,0.477358534026,0.71307101087,-1.78813934326e-06,1.6723641506,60.0748183914,-14.2392211932,25.15147,True
241,asc,65258.4630635,2037-07-19,238158408.686,0.933305181083,213.02113,-0.782548072762,-0.508603062173,-1.12503767014e-06,1.22443376068,58.4123137785,11.6585388236,31.4187,True
78,desc,65258.8387138,2037-07-19,238190864.875,1.03098586634,99.53942,-0.170861307929,1.01672920192,-1.29640102386e-06,2.03915277651,58.7049737653,-19.4068629427,36.0152,True
190,desc,65259.3333553,2037-07-20,238233601.894,0.421484168585,261.65754,-0.0611529129498,-0.41702425062,1.09313987195e-06,0.685194715268,34.5709920236,-6.98102985294,7.36842,False
112,asc,65260.1471841,2037-07-21,238303916.71,1.10051648397,0.98343,1.10035437855,0.0188884381141,6.10202550888e-06,1.19869081415,40.7547434288,24.4786405582,62.10129,True
195,asc,65260.7818946,2037-07-21,238358755.692,0.987212032964,54.20354,0.577427783943,0.800727639313,1.96509063244e-06,1.74894688325,44.7189520171,9.69718801354,19.42916,True
186,desc,65260.9727737,2037-07-21,238375247.645,1.12950453834,112.44372,-0.431217439477,1.04395020093,-3.93018126488e-06,2.14771317643,55.4428085806,-13.8653707408,30.12309,True
276,desc,65262.2949629,2037-07-23,238489484.798,3.36711339777,180.07695,-3.36711036108,-0.00452213584089,-2.04890966415e-07,3.89630105402,31.1163970921,-1.27992059315,6.73598,False
294,desc,65263.0236914,2037-07-24,238552446.937,0.832012706109,7.91609,0.8240843127,0.114587035425,-6.6589564085e-08,1.11035221682,27.446238395,-1.96197007237,3.7759,True
117,asc,65263.9697439,2037-07-24,238634185.871,0.966675213046,278.65037,0.145392324676,-0.955678836976,2.75671482086e-07,0.300879608731,11.3739560237,9.49244516511,18.68411,True
207,desc,65266.6825411,2037-07-27,238868571.55,0.927758079007,123.58001,-0.513143843863,0.772928488716,9.79751348495e-07,1.9436466006,64.3525098308,-8.23473192107,13.53154,True
105,asc,65270.7182647,2037-07-31,239217258.073,1.15925096641,156.83722,-1.06580496846,0.45598527645,3.04728746414e-06,2.07882901009,52.7169987913,16.2062728932,37.1231,True
54,desc,65271.5616529,2037-08-01,239290126.81,1.50254038139,198.12085,-1.42801830488,-0.467323569498,1.06543302536e-06,2.02017142308,45.4220190087,-6.64861757243,17.99169,True
271,asc,65271.7155712,2037-08-01,239303425.347,2.50485851369,210.87182,-2.1499635939,-1.28529090812,-4.32133674622e-07,2.74177371786,35.0273357526,3.83314643473,15.73453,False
37,desc,65274.122144,2037-08-04,239511353.24,0.50779561716,92.66887,-0.0236448559518,0.507244822146,-2.0693987608e-06,1.46982581378,71.7240746388,-20.1783295779,24.92726,False
252,asc,65274.3608874,2037-08-04,239531980.673,0.981741174211,21.45675,0.91370057928,0.359119735693,6.98491930962e-07,1.22717172847,47.0554842068,10.3866790872,15.97737,True
83,desc,65275.6654233,2037-08-05,239644692.576,0.314292058936,335.74474,0.286547718105,-0.129111980694,-7.77188688517e-06,0.75673311364,48.4649047112,-29.0632826163,26.45905,False
138,asc,65275.9507065,2037-08-05,239669341.039,5.31668933509,187.08625,-5.27607818393,-0.655884504217,1.11758708954e-06,5.89354908247,30.3700633383,5.42014361062,46.98405,False
230,desc,65281.1620615,2037-08-11,240119602.11,0.675246903389,267.66314,-0.0275329185228,-0.674685348095,8.81031155586e-07,0.714629744228,43.4251600801,-5.84804357337,8.26679,False
30,desc,65281.5178543,2037-08-11,240150342.614,1.19478123099,215.50297,-0.972653975199,-0.693863411958,8.475035429e-08,1.66080336082,31.7144435931,-2.77079219232,6.35218,True
136,asc,65281.7664874,2037-08-11,240171824.507,1.03627887693,290.33711,0.360151512861,-0.971681428534,1.28895044327e-06,0.400139295836,15.9523241525,12.3013154574,24.09941,True
218,asc,65281.8467995,2037-08-11,240178763.473,4.54846438129,173.91597,-4.52284526662,0.482077713719,9.05245542526e-07,5.35652718869,36.0927040573,3.38355670525,24.23489,False
168,asc,65282.8086142,2037-08-12,240261864.265,1.02769076006,3.07513,1.02621093663,0.0551308610341,-2.27615237236e-06,0.852189325997,32.0045408684,13.6375614062,23.65377,True
285,desc,65284.4960882,2037-08-14,240407662.024,1.04441819683,13.47036,1.0156868321,0.24328918792,-2.01165676117e-06,1.00015841307,28.0522253579,-19.4190972186,35.13666,True
191,desc,65285.3652021,2037-08-15,240482753.457,0.464185077112,179.93571,-0.464184784896,0.000520849050206,-1.1851079762e-06,1.38867122104,84.6312096088,-4.50655245617,5.04225,False
198,asc,65285.9504487,2037-08-15,240533318.769,0.356829085783,38.83283,0.277962292441,0.223749771936,8.99843871593e-06,1.02865889501,56.6878160935,33.5745236902,34.03784,False
100,desc,65287.9957131,2037-08-17,240710029.609,1.39803410615,330.89053,1.22145097421,-0.680115342838,2.44472175837e-07,0.458400940252,25.2805489327,-2.08849289995,5.01801,True
150,desc,65288.8103763,2037-08-18,240780416.509,1.03622749297,296.19322,0.457390477726,-0.929817921995,1.84052623808e-07,0.415329201819,15.124969706,-4.60885473215,7.35457,True
278,desc,65291.3834196,2037-08-21,241002727.454,0.295975970714,117.22413,-0.135400856131,0.263188874003,-2.18627974391e-06,1.28921712994,104.113102756,-9.86381093381,8.35561,False
178,asc,65293.2892956,2037-08-23,241167395.136,0.915811294371,102.72819,-0.201777175546,0.893306385473,1.51293352246e-06,1.80751448834,51.6465946284,6.38616803275,12.37568,True
7,asc,65294.070713,2037-08-24,241234909.602,1.02598296037,19.88008,0.964840952271,0.348888193813,-8.41915607452e-06,0.946944183891,36.5724911682,24.8932422961,43.64693,True
208,asc,65294.1624085,2037-08-24,241242832.093,1.0850889046,72.98582,0.317506095051,1.03759713304,3.19443643093e-07,1.70222182263,46.7636579111,1.93511346761,3.41388,True
132,desc,65294.5689865,2037-08-24,241277960.433,1.13289924295,358.00841,1.13221490256,-0.0393714248354,1.0821968317e-06,0.619663380122,30.6778541731,-4.72481722903,8.56552,True
272,desc,65298.530559,2037-08-28,241620240.295,0.377079538072,199.28184,-0.355927510748,-0.124517408924,-9.40635800362e-08,1.28649481872,81.4461309934,-2.81705187478,2.63724,False
167,asc,65298.74234,2037-08-28,241638538.173,3.3802507416,249.00759,-1.2109554747,-3.15589637256,-8.94069671631e-08,3.35680764295,22.8862610426,10.5836527493,73.64108,False
255,asc,65300.7448366,2037-08-30,241811553.881,0.701296907974,299.46913,0.345006208762,-0.61056373054,-2.01165676117e-07,0.553394293781,19.5892988005,1.40643439693,1.97262,False
141,asc,65300.9902696,2037-08-30,241832759.29,0.561504703326,307.34369,0.340605833147,-0.446402507031,-5.20143657923e-07,0.548300607918,31.4885976683,2.6907807683,3.20528,False
172,desc,65301.2407642,2037-08-31,241854402.027,0.999314732356,296.63182,0.44794842457,-0.893292865318,1.79186463356e-06,0.602077208332,26.1190915302,-9.72660259885,17.25133,True
261,asc,65302.4785774,2037-09-01,241961349.088,0.991784179892,31.55547,0.845132937191,0.519024255656,1.78068876266e-06,0.985605462759,35.8555137411,12.8356828608,23.24895,True
