id,a_au,e,i_deg,Omega_deg,omega_deg,M0_deg,q_au,Q_au,period_d,period_yr,n_rad_s,n_deg_per_day,r_asc_node_au,r_desc_node_au,lon_asc_node_deg,lon_desc_node_deg,crosses_annulus_0p7_1p5,crosses_band_0p8_1p6,retrograde,r_at_t0_au,z_at_t0_au,r_min_window_au,t_r_min_mjd,date_r_min,r_max_window_au,t_r_max_mjd,date_r_max,zabs_max_window_au,n_perihelion_passages,perihelion_dates_mjd,n_asc_crossings,n_desc_crossings,n_ecliptic_crossings,n_node_crossings_in_band,n_node_crossings_0p6_2p0,asc_crossings_mjd_r,desc_crossings_mjd_r,moid_au,moid_km,moid_r_helio_au,moid_lon_deg,moid_z_au,d_earth_min_window_au,d_earth_min_window_km,t_d_earth_min_mjd,date_d_earth_min,v_rel_earth_at_min_kms,n_earth_approaches_lt_0p10au,n_earth_approaches_lt_0p05au,n_earth_approaches_lt_0p02au,days_in_band,frac_in_band,days_accessible,frac_accessible,n_access_windows,v_rel_earth_min_kms,v_rel_earth_max_kms,difficulty,note
154,1.7870592,0.4456396,9.93722,58.61606,27.69964,95.37646,0.990674852936,2.58344354706,872.583178272,2.38900254147,8.3341111744e-08,0.412568118392,1.02695533078,2.36551460281,58.61606,238.61606,True,True,False,2.07577788234,-0.343660369329,0.990674852936,66204.3215846,2040-02-20,2.58344354706,64022.863639,2034-03-01,0.347253345575,7,62713.99;63586.57;64459.16;65331.74;66204.32;67076.90;67949.49,7,6,13,7,7,62690.38:1.027;63562.96:1.027;64435.54:1.027;65308.13:1.027;66180.71:1.027;67053.29:1.027;67925.87:1.027,63002.50:2.366;63875.09:2.366;64747.67:2.366;65620.25:2.366;66492.84:2.366;67365.42:2.366,0.0314186584554,4700164.40518,1.01357786819,64.1577428691,0.0171460607348,0.0399642930195,5978573.13975,63570.6538335,2032-12-04,8.06000791182,1,1,0,1657.27313167,0.302491103203,421.442307692,0.0769230769231,7,5.79152768946,64.5696720139,easy,
155,1.2344234,0.2800086,19.00837,286.22318,306.85627,52.24722,0.888774231959,1.58007256804,500.95030514,1.37152718724,1.4516819617e-07,0.718634156534,0.974045835208,1.36727507377,286.22318,106.22318,True,True,False,1.33778810197,-0.0346335119262,0.888774231959,64132.9983286,2034-06-19,1.58007256804,63381.5728709,2032-05-29,0.486428419225,11,62630.15;63131.10;63632.05;64133.00;64633.95;65134.90;65635.85;66136.80;66637.75;67138.70;67639.65,11,10,21,21,21,62672.69:0.974;63173.64:0.974;63674.59:0.974;64175.54:0.974;64676.49:0.974;65177.44:0.974;65678.39:0.974;66179.34:0.974;66680.29:0.974;67181.24:0.974;67682.19:0.974,62995.02:1.367;63495.97:1.367;63996.92:1.367;64497.87:1.367;64998.82:1.367;65499.77:1.367;66000.72:1.367;66501.67:1.367;67002.62:1.367;67503.57:1.367,0.0381215285013,5702899.49163,0.985923455639,289.551197291,0.019713012157,0.261332799322,39094830.3226,62541.567272,2030-02-09,11.1171052938,0,0,0,5478.75,1,841.884752258,0.153663655443,22,5.61510464867,64.7603136984,moderate,
156,1.8597596,0.4519655,26.05772,173.52007,3.5577,339.66621,1.01921242251,2.70030677749,926.368205018,2.53625791928,7.8502318811e-08,0.388614373907,1.01982420655,2.69602183858,173.52007,353.52007,True,True,False,2.51934576271,0.388159469187,1.01921242251,64957.7966438,2036-09-21,2.70030677749,62641.8761313,2030-05-20,0.752019280481,6,63105.06;64031.43;64957.80;65884.16;66810.53;67736.90,6,6,12,6,6,63101.98:1.020;64028.34:1.020;64954.71:1.020;65881.08:1.020;66807.45:1.020;67733.82:1.020,62620.26:2.696;63546.63:2.696;64473.00:2.696;65399.37:2.696;66325.74:2.696;67252.10:2.696,0.0250109680613,3741587.56612,1.0197445035,173.735469548,0.00187457616605,0.206581553146,30904160.4766,64027.2624281,2034-03-06,17.4084061598,0,0,0,1461.7998905,0.266812665389,133.98165891,0.0244547860206,6,6.76636036171,63.5007997343,hard,
157,2.7471745,0.7063586,20.66508,138.78161,235.30583,88.37216,0.806684166224,4.68766483378,1663.13612436,4.55341854719,4.3725856892e-08,0.216458529598,2.30204395806,0.981766831928,138.78161,318.78161,True,True,False,1.08586104645,-0.321239982817,0.806684166224,64118.0085496,2034-06-05,4.68766483378,63286.4404874,2032-02-24,1.45073064026,3,64118.01;65781.14;67444.28,4,3,7,3,3,62627.41:2.302;64290.54:2.302;65953.68:2.302;67616.82:2.302,64082.32:0.982;65745.45:0.982;67408.59:0.982,0.0217605298748,3255328.93458,1.0015454996,316.265508418,0.0165812303583,0.408578954281,61122541.5732,62502,2030-01-01,25.2879672216,0,0,0,635.912948262,0.116068984396,83.4885710375,0.0152386166621,3,10.7889615889,65.0845727957,hard,
158,2.8512813,0.6598776,20.67934,38.60318,347.10424,198.33004,0.969784638831,4.73277796117,1758.56540601,4.81468968107,4.1353055120e-08,0.204712317648,0.979607177628,4.51198740075,38.60318,218.60318,True,True,False,4.12642381886,0.842854422951,0.969784638831,63748.307625,2033-05-31,4.73277796117,62869.024922,2031-01-03,0.919233974063,3,63748.31;65506.87;67265.44,3,3,6,3,3,63758.07:0.980;65516.64:0.980;67275.20:0.980,63092.79:4.512;64851.35:4.512;66609.92:4.512,0.0129399522279,1935789.30025,0.980577844916,39.1816316592,0.00373665403108,1.22681453447,183528842.1,67281.9378281,2043-02-01,46.4871818007,0,0,0,588.419449767,0.107400310247,76.9894607172,0.0140523770417,3,6.11876970197,65.8617188072,hard,
159,2.6909603,0.6769401,5.39883,105.20898,246.81591,46.08331,0.869341365422,4.51257923458,1612.35015185,4.41437413237,4.5103138473e-08,0.223276562841,1.9875091361,1.15107047626,105.20898,285.20898,True,True,False,1.64535969277,0.0840355242379,0.869341365422,62605.9545077,2030-04-14,4.51257923458,63412.1295837,2032-06-29,0.401581938099,4,62605.95;64218.30;65830.65;67443.00,4,4,8,4,8,62747.06:1.988;64359.41:1.988;65971.76:1.988;67584.12:1.988,62554.13:1.151;64166.48:1.151;65778.83:1.151;67391.18:1.151,0.0265844196776,3976972.57756,1.02371627908,300.746722699,-0.0259080428509,0.131078713981,19609096.5057,64199.2721477,2034-08-25,11.7236353896,0,0,0,793.891322201,0.144903732092,793.891322201,0.144903732092,4,5.49204568565,68.8673449736,easy,
160,2.3202498,0.5611728,1.94299,264.05008,278.72548,299.64091,1.01818872303,3.62231087697,1290.92360698,3.53435621351,5.6333350613e-08,0.278870103585,1.46486442969,1.73748049249,264.05008,84.05008,True,True,False,2.30710139109,0.0329730834777,1.01818872303,62707.3652019,2030-07-25,3.62231087697,65934.6742194,2039-05-26,0.122018205648,5,62707.37;63998.29;65289.21;66580.14;67871.06,5,5,10,5,10,62795.91:1.465;64086.83:1.465;65377.75:1.465;66668.68:1.465;67959.60:1.465,62583.08:1.737;63874.00:1.737;65164.93:1.737;66455.85:1.737;67746.78:1.737,0.0391089235803,5850611.69298,1.01932301491,187.292457694,-0.0336422712094,0.465211893803,69594708.7373,66555.6165906,2041-02-05,21.3215450928,0,0,0,1062.35457158,0.193904553335,1062.35457158,0.193904553335,5,0.876527732328,65.3648873279,easy,
161,2.6899898,0.7933788,17.17979,353.93105,95.746,268.90664,0.555808920464,4.82417067954,1611.47798473,4.41198626893,4.5127549278e-08,0.223397404998,1.08278357164,0.923426356217,353.93105,173.93105,True,True,False,4.78457360786,-1.39380864055,0.555808920464,63219.2417186,2031-12-19,4.82417067954,64024.980711,2034-03-03,1.41924259149,3,63219.24;64830.72;66442.20,3,3,6,6,6,63168.95:1.083;64780.43:1.083;66391.91:1.083,63257.85:0.923;64869.33:0.923;66480.81:0.923,0.025095691288,3754261.98043,1.01362197579,358.274711527,0.0237282046851,0.477042461856,71364536.5271,63213.7522636,2031-12-13,22.7275232441,0,0,0,383.94744046,0.0700793868054,209.971256502,0.0383246646592,6,8.70420076475,78.9733872228,moderate,
162,0.8649325,0.2085728,16.72622,96.44687,16.61338,131.0089,0.684531106664,1.04533389334,293.813502984,0.804417530414,2.4751092590e-07,1.22526703621,0.689498332152,1.03395903928,96.44687,276.44687,True,True,False,0.851119523982,-0.241999247976,0.684531106664,64325.0258,2034-12-29,1.04533389334,62709.0515335,2030-07-27,0.258748371266,19,62562.14;62855.96;63149.77;63443.59;63737.40;64031.21;64325.03;64618.84;64912.65;65206.47;65500.28;65794.09;66087.91;66381.72;66675.53;66969.35;67263.16;67556.97;67850.79,19,19,38,19,38,62553.42:0.689;62847.23:0.689;63141.05:0.689;63434.86:0.689;63728.67:0.689;64022.49:0.689;64316.30:0.689;64610.11:0.689;64903.93:0.689;65197.74:0.689;65491.55:0.689;65785.37:0.689;66079.18:0.689;66372.99:0.689;66666.81:0.689;66960.62:0.689;67254.43:0.689;67548.25:0.689;67842.06:0.689,62688.95:1.034;62982.76:1.034;63276.58:1.034;63570.39:1.034;63864.20:1.034;64158.02:1.034;64451.83:1.034;64745.64:1.034;65039.46:1.034;65333.27:1.034;65627.08:1.034;65920.90:1.034;66214.71:1.034;66508.52:1.034;66802.34:1.034;67096.15:1.034;67389.96:1.034;67683.78:1.034;67977.59:1.034,0.015070953828,2254582.60209,1.03291709356,275.720290492,0.00393617887858,0.0838434854526,12542806.8958,62679.6451132,2030-06-27,9.80665185835,1,0,0,3688.49507254,0.67323660918,873.880372297,0.159503604343,19,1.1203572764,68.0936851814,moderate,
163,1.0494373,0.4990536,26.60392,165.54034,72.16443,97.54199,0.525711837461,1.57316276254,392.674926586,1.07508535684,1.8519657672e-07,0.916788864342,0.683582396636,0.930264172066,165.54034,345.54034,True,True,False,1.53847977111,-0.685646810411,0.525711837461,62664.3044459,2030-06-12,1.57316276254,62860.6419092,2030-12-25,0.68769973349,14,62664.30;63056.98;63449.65;63842.33;64235.00;64627.68;65020.35;65413.03;65805.70;66198.38;66591.05;66983.73;67376.40;67769.08,14,14,28,14,28,62636.79:0.684;63029.46:0.684;63422.14:0.684;63814.81:0.684;64207.49:0.684;64600.16:0.684;64992.84:0.684;65385.51:0.684;65778.19:0.684;66170.86:0.684;66563.54:0.684;66956.21:0.684;67348.89:0.684;67741.56:0.684,62717.76:0.930;63110.43:0.930;63503.11:0.930;63895.78:0.930;64288.46:0.930;64681.13:0.930;65073.81:0.930;65466.48:0.930;65859.16:0.930;66251.83:0.930;66644.51:0.930;67037.18:0.930;67429.85:0.930;67822.53:0.930,0.0491293826949,7349651.03996,0.97703833054,349.983393934,-0.0378804154399,0.176060956871,26338344.2613,63119.3390098,2031-09-10,17.0195899834,0,0,0,4366.40227211,0.796970526508,384.447372023,0.0701706360069,14,11.5821408957,80.2138691095,hard,
164,1.5428663,0.6459551,7.30927,243.71849,76.88929,219.6006,0.546243944897,2.5394886551,699.988437811,1.91646389544,1.0389036195e-07,0.514294209095,0.784190191481,1.05344870162,243.71849,63.71849,True,True,False,2.53296338132,-0.309530118867,0.546243944897,65672.924951,2038-09-06,2.5394886551,62522.9769808,2030-01-21,0.317662984661,8,62872.97;63572.96;64272.95;64972.94;65672.92;66372.91;67072.90;67772.89,8,8,16,8,16,62841.03:0.784;63541.02:0.784;64241.01:0.784;64941.00:0.784;65640.99:0.784;66340.97:0.784;67040.96:0.784;67740.95:0.784,62928.09:1.053;63628.08:1.053;64328.07:1.053;65028.06:1.053;65728.05:1.053;66428.03:1.053;67128.02:1.053;67828.01:1.053,0.0110204487394,1648635.66557,0.990053091853,58.8245625765,0.010833167858,0.0294592285488,4407037.86337,65022.7707596,2036-11-25,20.0386227558,1,1,0,1220.83287709,0.222830550233,927.872981111,0.169358518113,16,4.50796094814,78.320343219,easy,
165,1.198012,0.8502024,19.13504,303.99962,224.53117,102.10701,0.179459322371,2.21656467763,478.950001824,1.31129363949,1.5183641693e-07,0.751644218873,0.842908631509,0.206736561063,303.99962,123.99962,True,True,False,0.183268691572,-0.052958943585,0.179459322371,65374.705148,2037-11-12,2.21656467763,62740.480138,2030-08-27,0.546503859757,11,62979.96;63458.91;63937.86;64416.81;64895.76;65374.71;65853.66;66332.61;66811.56;67290.51;67769.46,12,11,23,12,12,62532.85:0.843;63011.80:0.843;63490.75:0.843;63969.70:0.843;64448.65:0.843;64927.60:0.843;65406.55:0.843;65885.50:0.843;66364.45:0.843;66843.40:0.843;67322.35:0.843;67801.30:0.843,62977.17:0.207;63456.12:0.207;63935.07:0.207;64414.02:0.207;64892.97:0.207;65371.92:0.207;65850.87:0.207;66329.82:0.207;66808.77:0.207;67287.72:0.207;67766.67:0.207,0.0390379544694,5839994.8651,1.00797529889,310.23730757,0.0379726823439,0.0495689536231,7415409.91484,66375.2017757,2040-08-09,29.9158859545,1,1,0,1418.30584451,0.258873984853,350.452025732,0.0639656903002,12,6.48537938842,122.666046102,moderate,
166,2.820635,0.6509089,20.77419,76.38375,20.49371,187.91707,0.984658574848,4.65661142515,1730.28946186,4.73727436512,4.2028836082e-08,0.208057673548,1.00985785429,4.16509592805,76.38375,256.38375,True,True,False,3.95451218448,0.115232745636,0.984658574848,63757.3819073,2033-06-09,4.65661142515,62892.2371763,2031-01-26,1.02095643222,3,63757.38;65487.67;67217.96,3,4,7,3,3,63741.30:1.010;65471.59:1.010;67201.88:1.010,62563.87:4.165;64294.16:4.165;66024.45:4.165;67754.74:4.165,0.0231705305696,3466262.0362,1.0068060729,77.5657626591,0.00787843837678,0.58921448937,88145232.9953,67196.3615191,2042-11-08,27.8627961549,0,0,0,590.41917602,0.107765307054,77.9893238434,0.0142348754448,3,3.08345261119,65.569493597,hard,
167,2.7239489,0.6517055,73.64108,249.00759,145.39576,104.41813,0.948736420151,4.49916137985,1642.08964008,4.49579641363,4.4286286443e-08,0.219232855024,3.3802507416,1.01992824173,249.00759,69.00759,True,True,False,1.92309268311,-1.75393633262,0.948736420151,64007.8905871,2034-02-14,4.49916137985,66471.0250472,2040-11-13,3.17315810493,3,64007.89;65649.98;67292.07,3,3,6,3,3,63656.65:3.380;65298.74:3.380;66940.83:3.380,64034.41:1.020;65676.50:1.020;67318.58:1.020,0.0326148044512,4879105.2992,1.01790018649,68.8733025862,0.00812719458209,1.20837595487,180770469.854,67286.9998967,2043-02-06,58.8056318541,0,0,0,596.91828634,0.108951546674,29.4959622228,0.0053837028926,3,10.5063439708,60.1597804087,hard,
168,1.6075949,0.3799384,23.65377,3.07513,27.01906,174.30476,0.996807865846,2.21838193415,744.497693351,2.03832359576,9.7679351885e-08,0.483547502182,1.02769076006,2.0793219596,3.07513,183.07513,True,True,False,1.76484083622,0.326823919758,0.996807865846,66795.5107364,2041-10-03,2.21838193415,62700.7734229,2030-07-18,0.71823685454,7,63073.02;63817.52;64562.02;65306.52;66051.01;66795.51;67540.01,7,8,15,7,7,63049.32:1.028;63793.81:1.028;64538.31:1.028;65282.81:1.028;66027.31:1.028;66771.80:1.028;67516.30:1.028,62590.62:2.079;63335.12:2.079;64079.61:2.079;64824.11:2.079;65568.61:2.079;66313.11:2.079;67057.61:2.079;67802.10:2.079,0.0230991643682,3455585.80443,1.02572353157,3.86744910081,0.00621251370409,0.210220277918,31448505.9545,67516.2173008,2043-09-24,17.0172529792,0,0,0,1956.23220641,0.357058125741,178.475568026,0.0325759649603,7,2.2108223721,50.3745060754,hard,
169,2.3875802,0.6134804,12.81196,41.67682,233.72284,213.00177,0.922846543872,3.85231385613,1347.52049697,3.68931005331,5.3967306865e-08,0.267157346259,2.33747977289,1.09244625773,41.67682,221.67682,True,True,False,3.81501128559,0.733279380576,0.922846543872,63097.7514079,2031-08-19,3.85231385613,63771.5116564,2033-06-23,0.755186580273,4,63097.75;64445.27;65792.79;67140.31,4,4,8,4,4,63295.80:2.337;64643.32:2.337;65990.84:2.337;67338.36:2.337,63054.98:1.092;64402.50:1.092;65750.02:1.092;67097.54:1.092,0.0438037570782,6552948.78756,1.03595865312,230.640791668,-0.0366852729682,0.657680539859,98387608.3637,63134.5980965,2031-09-25,30.5566596256,0,0,0,832.38605256,0.151929920613,191.97372023,0.0350396934027,4,6.84221325158,69.5332833425,moderate,
170,1.5519617,0.4781415,3.58083,135.03605,160.00503,203.51505,0.809904404819,2.29401899518,706.18733729,1.93343555726,1.0297841426e-07,0.509779743972,2.17395614279,0.826010119371,135.03605,315.03605,True,True,False,2.23832820609,-0.0769114147409,0.809904404819,66450.277167,2040-10-23,2.29401899518,62566.246812,2030-03-06,0.102442209862,8,62919.34;63625.53;64331.72;65037.90;65744.09;66450.28;67156.46;67862.65,8,8,16,8,8,62660.38:2.174;63366.57:2.174;64072.76:2.174;64778.95:2.174;65485.13:2.174;66191.32:2.174;66897.51:2.174;67603.70:2.174,62931.66:0.826;63637.85:0.826;64344.04:0.826;65050.23:0.826;65756.41:0.826;66462.60:0.826;67168.79:0.826;67874.98:0.826,0.0449722106486,6727746.95371,0.998443492006,0.387937507617,-0.0444075161468,0.299045857537,44736623.5292,67910.0270533,2044-10-22,21.5288506021,0,0,0,2071.21646592,0.378045442102,2071.21646592,0.378045442102,8,6.888955412,70.2591303201,easy,
171,1.4778142,0.7523783,18.03421,139.50669,303.92609,224.16609,0.365938864488,2.58968953551,656.187842636,1.79654440147,1.1082505259e-07,0.548623391975,0.451619450189,1.10547324972,139.50669,319.50669,True,True,False,2.5073284514,0.573589016158,0.365938864488,65384.7175013,2037-11-22,2.58968953551,63088.060052,2031-08-10,0.700836404143,8,62759.97;63416.15;64072.34;64728.53;65384.72;66040.91;66697.09;67353.28,8,9,17,9,9,62770.99:0.452;63427.17:0.452;64083.36:0.452;64739.55:0.452;65395.74:0.452;66051.93:0.452;66708.11:0.452;67364.30:0.452,62705.62:1.105;63361.81:1.105;64018.00:1.105;64674.18:1.105;65330.37:1.105;65986.56:1.105;66642.75:1.105;67298.93:1.105;67955.12:1.105,0.0246283342074,3684346.35631,1.02095648908,323.598635716,-0.0237129549077,0.335884524744,50247609.7027,62717.6110606,2030-08-04,35.8776746607,0,0,0,1089.85080756,0.198923259421,426.441623323,0.0778355689388,9,7.75608431679,94.067982433,moderate,
172,1.3355986,0.30557,17.25133,116.63182,133.85767,285.77557,0.927479735798,1.7437174642,563.783497677,1.54355509289,1.2898932386e-07,0.638542989434,1.53611639021,0.999314732356,116.63182,296.63182,True,True,False,1.07715065037,-0.108646305111,0.927479735798,63007.5907951,2031-05-21,1.7437174642,62725.6990463,2030-08-12,0.474383520531,9,63007.59;63571.37;64135.16;64698.94;65262.72;65826.51;66390.29;66954.08;67517.86,10,9,19,19,19,62844.44:1.536;63408.22:1.536;63972.01:1.536;64535.79:1.536;65099.57:1.536;65663.36:1.536;66227.14:1.536;66790.92:1.536;67354.71:1.536;67918.49:1.536,63046.11:0.999;63609.89:0.999;64173.67:0.999;64737.46:0.999;65301.24:0.999;65865.02:0.999;66428.81:0.999;66992.59:0.999;67556.37:0.999,0.0158233472035,2367139.04899,1.00456410808,298.183391244,-0.00844631080813,0.101176993205,15135862.7473,64177.1210678,2034-08-03,13.4959068483,0,0,0,3507.5198467,0.640204398212,804.389885026,0.146819965325,19,4.27095065771,65.2081090745,moderate,
173,1.9033297,0.5521532,8.2711,238.33422,114.7426,315.7709,0.85240011549,2.95425928451,959.112306767,2.62590638403,7.5822249025e-08,0.375347076104,1.72071113497,1.07469421748,238.33422,58.33422,True,True,False,2.32217939466,-0.324043339374,0.85240011549,64195.1721262,2034-08-21,2.95425928451,62756.5036661,2030-09-12,0.403700058683,5,63236.06;64195.17;65154.28;66113.40;67072.51,6,5,11,5,11,63105.94:1.721;64065.06:1.721;65024.17:1.721;65983.28:1.721;66942.39:1.721;67901.51:1.721,63285.34:1.075;64244.46:1.075;65203.57:1.075;66162.68:1.075;67121.79:1.075,0.0289802539612,4335384.28494,1.00117937649,47.5775085678,0.0271535711306,0.242517777719,36280143.1537,64148.6784529,2034-07-05,19.266436681,0,0,0,1207.33472488,0.22036682179,701.403983028,0.128022629802,11,5.18238797415,69.2682457704,easy,
174,1.871303,0.4865443,14.39783,10.77506,217.49146,171.03786,0.960831191777,2.78177480822,935.006430333,2.55990809126,7.7777060999e-08,0.385024090018,2.32642414111,1.03049859255,10.77506,190.77506,True,True,False,1.62840955227,0.373097694899,0.960831191777,62625.7864747,2030-05-04,2.78177480822,63093.2896899,2031-08-15,0.567026348504,6,62625.79;63560.79;64495.80;65430.81;66365.81;67300.82,6,6,12,6,6,62874.73:2.326;63809.73:2.326;64744.74:2.326;65679.74:2.326;66614.75:2.326;67549.76:2.326,62594.97:1.030;63529.98:1.030;64464.98:1.030;65399.99:1.030;66335.00:1.030;67270.00:1.030,0.0227531722237,3403826.11634,1.01812349424,194.061211907,-0.0149807389724,0.0230653659705,3450529.6361,62598.1556263,2030-04-07,11.9998879239,1,1,0,1433.80372297,0.261702710101,247.966055297,0.0452596039785,6,3.76525699555,66.6233221479,moderate,
175,1.8146854,0.4508695,13.20499,120.97348,13.20651,252.41815,0.996499101045,2.63287169896,892.895110178,2.44461358023,8.1445235098e-08,0.403182855295,1.00475683129,2.57691493492,120.97348,300.97348,True,True,False,1.71501245249,0.326381609562,0.996499101045,63252.6216309,2032-01-21,2.63287169896,62806.1740758,2030-11-01,0.415168990572,6,63252.62;64145.52;65038.41;65931.31;66824.20;67717.10,6,6,12,6,6,63241.49:1.005;64134.39:1.005;65027.28:1.005;65920.18:1.005;66813.08:1.005;67705.97:1.005,62730.02:2.577;63622.92:2.577;64515.81:2.577;65408.71:2.577;66301.60:2.577;67194.50:2.577,0.0196280759676,2936318.37069,1.00305007968,122.374522084,0.00575443059564,0.255688134611,38250400.501,63232.3896427,2032-01-01,14.8630160356,0,0,0,1483.79687928,0.270827630258,260.964275938,0.0476320832193,6,3.15214688426,61.277118606,moderate,
176,2.651727,0.6186491,2.63958,305.16698,42.22519,295.35291,1.011238478,4.292215522,1577.21770243,4.31818672809,4.6107808741e-08,0.228250037674,1.12257253827,3.02064334128,305.16698,125.16698,True,True,False,4.02519783556,-0.158337581167,1.011238478,63060.4469657,2031-07-13,4.292215522,63849.0558169,2033-09-09,0.159324501683,4,63060.45;64637.66;66214.88;67792.10,4,3,7,4,4,63023.67:1.123;64600.89:1.123;66178.10:1.123;67755.32:1.123,63360.37:3.021;64937.59:3.021;66514.81:3.021,0.0246529488722,3688028.65775,1.02284367834,333.371157791,0.0222809303824,0.806216985633,120608344.373,64661.6043092,2035-11-30,32.6519412364,0,0,0,803.3900219,0.146637466922,803.3900219,0.146637466922,4,3.10435562347,67.2657122042,easy,
177,2.6775747,0.7347815,5.37753,52.45999,309.87022,205.78151,0.710142345572,4.64500705443,1600.33469431,4.38147760249,4.5441776914e-08,0.224952943456,0.837467557661,2.32895455916,52.45999,232.45999,True,True,False,4.47318593752,0.361883131035,0.710142345572,63485.8935833,2032-09-10,4.64500705443,62685.7262362,2030-07-03,0.362869289794,3,63485.89;65086.23;66686.56,3,3,6,3,3,63511.80:0.837;65112.13:0.837;66712.47:0.837,63315.37:2.329;64915.70:2.329;66516.04:2.329,0.0311765473798,4663945.10379,0.980460726086,71.8203728173,0.0305810252996,0.227353166391,34011549.589,63456.4875881,2032-08-12,14.4746712585,0,0,0,446.93881741,0.0815767862031,393.446140159,0.0718131216352,6,2.81923531346,67.0486060654,easy,
178,1.9499674,0.754667,12.37568,102.72819,263.65389,332.97439,0.478391352144,3.42154344786,994.579384723,2.72300995133,7.3118398876e-08,0.361962057056,0.915811294371,0.774787458275,102.72819,282.72819,True,True,False,2.71282490573,0.502857931867,0.478391352144,63263.8229766,2032-02-01,3.42154344786,62766.5332842,2030-09-22,0.729918596894,5,63263.82;64258.40;65252.98;66247.56;67242.14,5,5,10,5,10,63304.13:0.916;64298.71:0.916;65293.29:0.916;66287.87:0.916;67282.45:0.916,63233.49:0.775;64228.07:0.775;65222.65:0.775;66217.23:0.775;67211.81:0.775,0.0172746463307,2584250.30817,0.97908222206,107.172500326,0.0166447549835,0.351753297507,52621544.3188,67283.0441519,2043-02-03,35.5539922921,0,0,0,624.914453874,0.114061501962,290.46023816,0.0530157861119,10,7.55812971022,86.8756158357,moderate,
179,1.6284721,0.7761449,34.254,40.072,110.83482,58.33517,0.364541784793,2.89240241521,759.047423514,2.07815858594,9.5806994285e-08,0.474278666718,0.894376426703,0.507406699425,40.072,220.072,True,True,False,1.59782885681,-0.438620672858,0.364541784793,64113.192026,2034-05-31,2.89240241521,62974.6208908,2031-04-18,1.54588760501,8,62595.10;63354.14;64113.19;64872.24;65631.29;66390.33;67149.38;67908.43,8,8,16,8,8,62556.53:0.894;63315.58:0.894;64074.62:0.894;64833.67:0.894;65592.72:0.894;66351.77:0.894;67110.81:0.894;67869.86:0.894,62609.79:0.507;63368.84:0.507;64127.88:0.507;64886.93:0.507;65645.98:0.507;66405.03:0.507;67164.07:0.507;67923.12:0.507,0.0496685186083,7430304.62462,0.969076295714,36.3675778779,-0.0425957527847,0.365489218577,54676408.8629,63386.0175757,2032-06-03,31.5178236603,0,0,0,951.86969614,0.173738479788,140.480769231,0.025641025641,8,19.4167708303,94.7383177165,hard,
180,2.0023318,0.6066269,31.29757,44.62004,291.22498,309.13373,0.787663467395,3.21700013261,1034.90978668,2.83342857407,7.0268977164e-08,0.347856407036,1.03760486721,1.62161724839,44.62004,224.62004,True,True,False,1.70286581848,0.639277550226,0.787663467395,67555.6864996,2043-11-02,3.21700013261,62898.5924596,2031-02-01,1.6029784028,5,63416.05;64450.96;65485.87;66520.78;67555.69,5,5,10,5,10,63462.90:1.038;64497.81:1.038;65532.72:1.038;66567.63:1.038;67602.54:1.038,63304.71:1.622;64339.62:1.622;65374.53:1.622;66409.44:1.622;67444.35:1.622,0.0338913482007,5070073.52598,1.01721596741,42.4844357931,-0.0230392431329,0.543371621626,81287237.5941,67593.3459361,2043-12-10,35.9037049667,0,0,0,995.36374213,0.181677160325,171.976457706,0.0313897253399,10,13.7042945563,72.3672022927,hard,
181,1.6376834,0.417425,4.68129,268.50377,24.9458,25.72688,0.954073406755,2.32129339324,765.496743123,2.09581586071,9.4999819163e-08,0.470282863035,0.981026422352,2.17584690579,268.50377,88.50377,True,True,False,1.81530697155,-0.144519453901,0.954073406755,62676.2883672,2030-06-24,2.32129339324,63824.5334819,2033-08-15,0.14724411252,7,62676.29;63441.79;64207.28;64972.78;65738.28;66503.77;67269.27,7,7,14,7,7,62656.10:0.981;63421.60:0.981;64187.10:0.981;64952.59:0.981;65718.09:0.981;66483.59:0.981;67249.08:0.981,62946.72:2.176;63712.22:2.176;64477.71:2.176;65243.21:2.176;66008.71:2.176;66774.20:2.176;67539.70:2.176,0.0169013311818,2528403.15679,1.01005490046,257.75680551,-0.0154212208285,0.0752439420658,11256333.5161,63471.5460224,2032-08-27,8.83169627814,1,0,0,1956.23220641,0.357058125741,1547.28818779,0.282416278858,15,1.95208416673,66.524585672,easy,
182,1.7732549,0.7441422,9.06773,159.49235,79.18077,229.29091,0.453701097553,3.09280870245,862.492207176,2.36137496831,8.4316184612e-08,0.417395075578,0.694332343257,0.919800309738,159.49235,339.49235,True,True,False,1.8928501574,-0.194246652289,0.453701097553,63238.1387797,2032-01-07,3.09280870245,64531.8770905,2035-07-23,0.480995885566,6,63238.14;64100.63;64963.12;65825.62;66688.11;67550.60,6,6,12,6,12,63212.73:0.694;64075.23:0.694;64937.72:0.694;65800.21:0.694;66662.70:0.694;67525.20:0.694,63279.31:0.920;64141.80:0.920;65004.29:0.920;65866.78:0.920;66729.28:0.920;67591.77:0.920,0.0164506501267,2460982.23058,1.0060124504,345.266231274,-0.0161502954903,0.538693663645,80587425.0408,66699.334355,2041-06-29,25.340808597,0,0,0,761.895702163,0.139063783192,431.940870517,0.078839310156,12,4.72947628612,85.4388463069,easy,
